participant,trial,item,type,freq,length,word_length,response,rt
17.0,56.0,129.0,filler,,medium,9.0,NO,463.66
17.0,22.0,130.0,filler,,medium,7.0,NO,296.62
17.0,42.0,131.0,filler,,long,14.0,NO,288.25
17.0,88.0,132.0,filler,,long,12.0,NO,251.39
17.0,81.0,133.0,filler,,long,15.0,NO,161.70999999999998
17.0,16.0,134.0,filler,,long,12.0,NO,207.97
17.0,27.0,135.0,filler,,long,14.0,NO,291.15
17.0,38.0,136.0,filler,,long,14.0,NO,316.85
17.0,90.0,137.0,filler,,short,4.0,NO,373.78
17.0,100.0,138.0,filler,,short,2.0,NO,323.44
17.0,106.0,139.0,filler,,short,3.0,NO,348.02
17.0,24.0,140.0,filler,,short,4.0,NO,157.95
17.0,96.0,141.0,filler,,short,3.0,NO,145.66
17.0,101.0,142.0,filler,,short,3.0,NO,800.3
17.0,43.0,143.0,filler,,medium,8.0,NO,259.78999999999996
17.0,87.0,144.0,filler,,medium,9.0,NO,167.12
17.0,18.0,145.0,filler,,medium,8.0,NO,648.46
17.0,105.0,146.0,filler,,medium,9.0,NO,292.7
17.0,49.0,147.0,filler,,medium,7.0,NO,170.89
17.0,64.0,148.0,filler,,medium,8.0,NO,200.79
17.0,102.0,149.0,filler,,long,15.0,NO,152.57
17.0,5.0,150.0,filler,,long,16.0,NO,296.56
17.0,86.0,151.0,filler,,long,11.0,NO,463.39
17.0,57.0,152.0,filler,,long,15.0,NO,226.69
17.0,35.0,153.0,filler,,long,14.0,NO,336.14
17.0,85.0,154.0,filler,,long,11.0,NO,171.99
18.0,43.0,1.0,experimental,high,short,3.0,YES,90.75999999999999
18.0,23.0,2.0,experimental,high,short,3.0,YES,132.72
18.0,47.0,3.0,experimental,high,short,3.0,YES,106.79
18.0,60.0,4.0,experimental,high,short,5.0,YES,111.3
18.0,39.0,5.0,experimental,high,short,2.0,YES,210.93
18.0,105.0,6.0,experimental,high,short,2.0,YES,235.06
18.0,45.0,7.0,experimental,high,medium,8.0,YES,111.86
18.0,40.0,8.0,experimental,high,medium,7.0,YES,215.15
18.0,58.0,9.0,experimental,high,medium,10.0,YES,185.43
18.0,62.0,10.0,experimental,high,medium,9.0,YES,147.16
18.0,44.0,11.0,experimental,high,medium,8.0,YES,176.08
18.0,93.0,12.0,experimental,high,medium,8.0,YES,261.31
18.0,53.0,13.0,experimental,high,long,15.0,YES,179.97
18.0,18.0,14.0,experimental,high,long,14.0,YES,181.94
18.0,78.0,15.0,experimental,high,long,15.0,YES,199.75
18.0,3.0,16.0,experimental,high,long,12.0,YES,206.37
18.0,83.0,17.0,experimental,high,long,14.0,YES,233.67
18.0,9.0,18.0,experimental,high,long,16.0,YES,319.72
18.0,26.0,19.0,experimental,medium,short,3.0,YES,259.03999999999996
18.0,13.0,20.0,experimental,medium,short,4.0,YES,238.66
18.0,75.0,21.0,experimental,medium,short,2.0,YES,185.65
18.0,100.0,22.0,experimental,medium,short,3.0,YES,120.61
18.0,33.0,23.0,experimental,medium,short,3.0,YES,241.65
18.0,86.0,24.0,experimental,medium,short,3.0,YES,349.32
18.0,12.0,25.0,experimental,medium,medium,7.0,YES,286.9
18.0,67.0,26.0,experimental,medium,medium,8.0,YES,216.24
18.0,89.0,27.0,experimental,medium,medium,7.0,YES,209.26
18.0,94.0,28.0,experimental,medium,medium,7.0,YES,304.33
18.0,91.0,29.0,experimental,medium,medium,9.0,YES,604.74
18.0,46.0,30.0,experimental,medium,medium,7.0,YES,468.6700000000001
18.0,30.0,31.0,experimental,medium,long,14.0,YES,245.32
18.0,96.0,32.0,experimental,medium,long,12.0,YES,313.29
18.0,108.0,33.0,experimental,medium,long,15.0,YES,227.41
18.0,85.0,34.0,experimental,medium,long,16.0,YES,278.03999999999996
18.0,50.0,35.0,experimental,medium,long,14.0,NO,541.02
18.0,95.0,36.0,experimental,medium,long,14.0,YES,278.95
18.0,66.0,37.0,experimental,low,short,4.0,YES,350.35
18.0,25.0,38.0,experimental,low,short,5.0,YES,276.96000000000004
18.0,71.0,39.0,experimental,low,short,4.0,YES,249.54
18.0,22.0,40.0,experimental,low,short,4.0,YES,187.06
18.0,80.0,41.0,experimental,low,short,3.0,YES,329.84
18.0,82.0,42.0,experimental,low,short,5.0,NO,926.1800000000001
18.0,1.0,43.0,experimental,low,medium,9.0,YES,387.98
18.0,19.0,44.0,experimental,low,medium,9.0,YES,381.97
18.0,27.0,45.0,experimental,low,medium,8.0,YES,643.97
18.0,70.0,46.0,experimental,low,medium,9.0,YES,300.14
18.0,20.0,47.0,experimental,low,medium,7.0,YES,366.15
18.0,35.0,48.0,experimental,low,medium,7.0,YES,271.84000000000003
18.0,99.0,49.0,experimental,low,long,13.0,YES,143.70999999999998
18.0,10.0,50.0,experimental,low,long,16.0,YES,91.82
18.0,48.0,51.0,experimental,low,long,12.0,YES,491.32
18.0,87.0,52.0,experimental,low,long,16.0,YES,162.99
18.0,76.0,53.0,experimental,low,long,13.0,YES,288.48
18.0,68.0,54.0,experimental,low,long,13.0,YES,241.22
18.0,8.0,101.0,filler,,short,5.0,NO,120.84
18.0,98.0,102.0,filler,,short,2.0,NO,191.78
18.0,74.0,103.0,filler,,short,2.0,NO,154.36
18.0,101.0,104.0,filler,,short,4.0,NO,155.26999999999998
18.0,32.0,105.0,filler,,short,3.0,NO,156.13
18.0,73.0,106.0,filler,,short,4.0,NO,232.09
18.0,107.0,107.0,filler,,medium,8.0,NO,165.34
18.0,106.0,108.0,filler,,medium,10.0,NO,242.03
18.0,6.0,109.0,filler,,medium,8.0,NO,244.99
18.0,17.0,110.0,filler,,medium,8.0,NO,259.7
18.0,38.0,111.0,filler,,medium,7.0,NO,211.07
18.0,29.0,112.0,filler,,medium,6.0,NO,255.32
18.0,15.0,113.0,filler,,long,14.0,NO,231.29
18.0,79.0,114.0,filler,,long,13.0,NO,195.78
18.0,14.0,115.0,filler,,long,11.0,NO,220.66
18.0,21.0,116.0,filler,,long,12.0,NO,176.86
18.0,69.0,117.0,filler,,long,15.0,NO,266.7
18.0,2.0,118.0,filler,,long,15.0,NO,249.43
18.0,57.0,119.0,filler,,short,3.0,NO,214.52
18.0,24.0,120.0,filler,,short,2.0,NO,190.29
18.0,88.0,121.0,filler,,short,3.0,NO,122.34
18.0,34.0,122.0,filler,,short,5.0,NO,298.52
18.0,41.0,123.0,filler,,short,3.0,NO,259.98
18.0,16.0,124.0,filler,,short,3.0,NO,234.08
18.0,49.0,125.0,filler,,medium,8.0,NO,143.55
18.0,28.0,126.0,filler,,medium,8.0,NO,175.91
18.0,92.0,127.0,filler,,medium,10.0,NO,207.62
18.0,52.0,128.0,filler,,medium,8.0,NO,483.65
18.0,5.0,129.0,filler,,medium,9.0,NO,428.72
18.0,36.0,130.0,filler,,medium,9.0,NO,408.99
18.0,7.0,131.0,filler,,long,16.0,NO,302.08
18.0,81.0,132.0,filler,,long,13.0,NO,183.32
18.0,103.0,133.0,filler,,long,12.0,NO,304.15
18.0,84.0,134.0,filler,,long,14.0,NO,363.6
18.0,102.0,135.0,filler,,long,11.0,NO,328.77
18.0,56.0,136.0,filler,,long,14.0,NO,348.5
18.0,37.0,137.0,filler,,short,4.0,NO,322.55
18.0,54.0,138.0,filler,,short,3.0,NO,161.19
18.0,104.0,139.0,filler,,short,5.0,NO,606.1
18.0,42.0,140.0,filler,,short,3.0,NO,189.78
18.0,51.0,141.0,filler,,short,4.0,NO,497.39
18.0,77.0,142.0,filler,,short,4.0,NO,472.04
18.0,61.0,143.0,filler,,medium,10.0,NO,163.09
18.0,90.0,144.0,filler,,medium,6.0,NO,453.14
18.0,4.0,145.0,filler,,medium,7.0,NO,473.51
18.0,65.0,146.0,filler,,medium,9.0,NO,114.05
18.0,97.0,147.0,filler,,medium,9.0,NO,246.43
18.0,55.0,148.0,filler,,medium,8.0,NO,245.12
18.0,72.0,149.0,filler,,long,11.0,NO,351.35
18.0,64.0,150.0,filler,,long,15.0,NO,107.08
18.0,63.0,151.0,filler,,long,13.0,NO,160.78
18.0,59.0,152.0,filler,,long,11.0,NO,758.71
18.0,31.0,153.0,filler,,long,13.0,NO,353.27
18.0,11.0,154.0,filler,,long,14.0,NO,178.81
19.0,75.0,1.0,experimental,high,short,5.0,YES,177.53
19.0,7.0,2.0,experimental,high,short,4.0,YES,177.84
19.0,39.0,3.0,experimental,high,short,3.0,YES,107.12
19.0,22.0,4.0,experimental,high,short,4.0,YES,137.43
19.0,43.0,5.0,experimental,high,short,4.0,YES,172.47
19.0,87.0,6.0,experimental,high,short,4.0,YES,207.12
19.0,101.0,7.0,experimental,high,medium,10.0,YES,155.93
19.0,84.0,8.0,experimental,high,medium,9.0,YES,190.54
19.0,20.0,9.0,experimental,high,medium,9.0,YES,154.81
19.0,34.0,10.0,experimental,high,medium,7.0,YES,156.67000000000002
19.0,13.0,11.0,experimental,high,medium,6.0,YES,167.9
19.0,37.0,12.0,experimental,high,medium,9.0,YES,235.86
19.0,30.0,13.0,experimental,high,long,14.0,YES,207.69
19.0,70.0,14.0,experimental,high,long,11.0,YES,210.72
19.0,54.0,15.0,experimental,high,long,13.0,YES,197.83
19.0,88.0,16.0,experimental,high,long,14.0,YES,257.31
19.0,71.0,17.0,experimental,high,long,12.0,YES,258.95
19.0,90.0,18.0,experimental,high,long,13.0,YES,238.3
19.0,106.0,19.0,experimental,medium,short,3.0,YES,219.67
19.0,59.0,20.0,experimental,medium,short,4.0,YES,283.82
19.0,103.0,21.0,experimental,medium,short,3.0,YES,155.57999999999998
19.0,35.0,22.0,experimental,medium,short,2.0,YES,252.54
19.0,62.0,23.0,experimental,medium,short,5.0,YES,272.98
19.0,60.0,24.0,experimental,medium,short,3.0,YES,297.78
19.0,42.0,25.0,experimental,medium,medium,8.0,YES,249.4
19.0,78.0,26.0,experimental,medium,medium,8.0,YES,291.01
19.0,94.0,27.0,experimental,medium,medium,7.0,YES,242.94
19.0,55.0,28.0,experimental,medium,medium,9.0,YES,201.23
19.0,91.0,29.0,experimental,medium,medium,10.0,NO,289.84000000000003
19.0,31.0,30.0,experimental,medium,medium,7.0,YES,266.25
19.0,83.0,31.0,experimental,medium,long,14.0,YES,280.81
19.0,67.0,32.0,experimental,medium,long,16.0,YES,288.2
19.0,58.0,33.0,experimental,medium,long,14.0,YES,204.54
19.0,72.0,34.0,experimental,medium,long,15.0,NO,367.48
19.0,49.0,35.0,experimental,medium,long,16.0,YES,224.91
19.0,66.0,36.0,experimental,medium,long,14.0,YES,228.96
19.0,69.0,37.0,experimental,low,short,2.0,YES,147.76999999999998
19.0,86.0,38.0,experimental,low,short,5.0,YES,237.17
19.0,24.0,39.0,experimental,low,short,3.0,YES,271.2
19.0,27.0,40.0,experimental,low,short,5.0,YES,325.19
19.0,96.0,41.0,experimental,low,short,4.0,YES,371.94
19.0,74.0,42.0,experimental,low,short,3.0,YES,369.42
19.0,64.0,43.0,experimental,low,medium,9.0,YES,147.39
19.0,14.0,44.0,experimental,low,medium,7.0,YES,275.78999999999996
19.0,98.0,45.0,experimental,low,medium,9.0,YES,354.53
19.0,99.0,46.0,experimental,low,medium,7.0,YES,750.85
19.0,95.0,47.0,experimental,low,medium,7.0,YES,382.76
19.0,1.0,48.0,experimental,low,medium,9.0,YES,256.69
19.0,36.0,49.0,experimental,low,long,15.0,YES,207.36
19.0,68.0,50.0,experimental,low,long,13.0,YES,268.28
19.0,5.0,51.0,experimental,low,long,13.0,YES,157.45
19.0,80.0,52.0,experimental,low,long,13.0,YES,289.62
19.0,10.0,53.0,experimental,low,long,12.0,YES,254.22
19.0,23.0,54.0,experimental,low,long,13.0,YES,353.12
19.0,97.0,101.0,filler,,short,3.0,NO,146.34
19.0,47.0,102.0,filler,,short,3.0,NO,179.72
19.0,25.0,103.0,filler,,short,4.0,NO,200.63
19.0,41.0,104.0,filler,,short,4.0,NO,163.20999999999998
19.0,77.0,105.0,filler,,short,4.0,NO,223.89
19.0,12.0,106.0,filler,,short,2.0,NO,218.98
19.0,51.0,107.0,filler,,medium,7.0,NO,222.57
19.0,100.0,108.0,filler,,medium,9.0,NO,189.52
19.0,79.0,109.0,filler,,medium,9.0,NO,194.09
19.0,85.0,110.0,filler,,medium,9.0,NO,253.56
19.0,40.0,111.0,filler,,medium,9.0,NO,241.1
19.0,26.0,112.0,filler,,medium,10.0,NO,255.7
19.0,38.0,113.0,filler,,long,15.0,NO,195.87
19.0,52.0,114.0,filler,,long,14.0,NO,197.22
19.0,29.0,115.0,filler,,long,12.0,NO,167.70999999999998
19.0,15.0,116.0,filler,,long,13.0,NO,252.47
19.0,18.0,117.0,filler,,long,15.0,NO,257.32
19.0,104.0,118.0,filler,,long,14.0,NO,227.84
19.0,46.0,119.0,filler,,short,3.0,NO,285.14
19.0,82.0,120.0,filler,,short,4.0,NO,253.16
19.0,45.0,121.0,filler,,short,5.0,NO,157.12
19.0,33.0,122.0,filler,,short,3.0,NO,171.84
19.0,3.0,123.0,filler,,short,5.0,NO,287.09000000000003
19.0,19.0,124.0,filler,,short,3.0,NO,264.99
19.0,81.0,125.0,filler,,medium,7.0,NO,201.24
19.0,93.0,126.0,filler,,medium,9.0,NO,307.25
19.0,56.0,127.0,filler,,medium,10.0,NO,180.87
19.0,16.0,128.0,filler,,medium,7.0,NO,234.9
19.0,6.0,129.0,filler,,medium,9.0,NO,327.77
19.0,48.0,130.0,filler,,medium,9.0,NO,249.67
19.0,63.0,131.0,filler,,long,16.0,NO,170.62
19.0,73.0,132.0,filler,,long,12.0,NO,188.37
19.0,9.0,133.0,filler,,long,14.0,NO,343.29
19.0,44.0,134.0,filler,,long,16.0,NO,169.93
19.0,21.0,135.0,filler,,long,11.0,NO,408.41
19.0,4.0,136.0,filler,,long,13.0,NO,294.69
19.0,11.0,137.0,filler,,short,4.0,NO,259.35
19.0,89.0,138.0,filler,,short,3.0,NO,226.01
19.0,76.0,139.0,filler,,short,4.0,NO,338.94
19.0,61.0,140.0,filler,,short,4.0,NO,319.33
19.0,92.0,141.0,filler,,short,3.0,NO,189.1
19.0,105.0,142.0,filler,,short,4.0,NO,1012.78
19.0,50.0,143.0,filler,,medium,7.0,NO,160.26999999999998
19.0,17.0,144.0,filler,,medium,8.0,NO,782.23
19.0,8.0,145.0,filler,,medium,9.0,NO,559.0799999999999
19.0,57.0,146.0,filler,,medium,7.0,NO,286.74
19.0,2.0,147.0,filler,,medium,9.0,NO,312.57
19.0,108.0,148.0,filler,,medium,7.0,NO,295.8
19.0,107.0,149.0,filler,,long,12.0,NO,308.21
19.0,102.0,150.0,filler,,long,12.0,NO,162.1
19.0,53.0,151.0,filler,,long,15.0,NO,167.8
19.0,65.0,152.0,filler,,long,13.0,NO,216.83
19.0,32.0,153.0,filler,,long,11.0,NO,412.81
19.0,28.0,154.0,filler,,long,15.0,NO,428.67
20.0,30.0,1.0,experimental,high,short,3.0,YES,88.41
20.0,2.0,2.0,experimental,high,short,2.0,YES,119.18
20.0,97.0,3.0,experimental,high,short,3.0,YES,132.23000000000002
20.0,85.0,4.0,experimental,high,short,5.0,YES,98.72999999999999
20.0,106.0,5.0,experimental,high,short,4.0,YES,207.36
20.0,39.0,6.0,experimental,high,short,4.0,YES,217.19
20.0,62.0,7.0,experimental,high,medium,9.0,YES,149.12
20.0,31.0,8.0,experimental,high,medium,7.0,YES,140.47
20.0,54.0,9.0,experimental,high,medium,8.0,YES,150.05
20.0,63.0,10.0,experimental,high,medium,7.0,YES,160.06
20.0,104.0,11.0,experimental,high,medium,9.0,YES,210.78
20.0,21.0,12.0,experimental,high,medium,9.0,YES,306.28
20.0,44.0,13.0,experimental,high,long,13.0,YES,185.02
20.0,53.0,14.0,experimental,high,long,11.0,YES,163.7
20.0,7.0,15.0,experimental,high,long,14.0,YES,177.24
20.0,6.0,16.0,experimental,high,long,12.0,YES,229.66
20.0,56.0,17.0,experimental,high,long,11.0,YES,254.55
20.0,99.0,18.0,experimental,high,long,12.0,YES,283.22
20.0,73.0,19.0,experimental,medium,short,3.0,YES,135.01999999999998
20.0,47.0,20.0,experimental,medium,short,5.0,YES,189.78
20.0,68.0,21.0,experimental,medium,short,2.0,YES,208.48
20.0,58.0,22.0,experimental,medium,short,3.0,YES,178.5
20.0,15.0,23.0,experimental,medium,short,3.0,YES,239.31
20.0,87.0,24.0,experimental,medium,short,4.0,YES,181.96
20.0,76.0,25.0,experimental,medium,medium,7.0,YES,616.51
20.0,8.0,26.0,experimental,medium,medium,10.0,YES,226.8
20.0,103.0,27.0,experimental,medium,medium,6.0,YES,191.39
20.0,61.0,28.0,experimental,medium,medium,7.0,YES,293.65999999999997
20.0,80.0,29.0,experimental,medium,medium,10.0,YES,627.47
20.0,17.0,30.0,experimental,medium,medium,9.0,YES,418.64
20.0,19.0,31.0,experimental,medium,long,14.0,YES,256.97
20.0,90.0,32.0,experimental,medium,long,15.0,YES,180.77
20.0,9.0,33.0,experimental,medium,long,14.0,YES,233.59
20.0,96.0,34.0,experimental,medium,long,13.0,YES,556.06
20.0,93.0,35.0,experimental,medium,long,13.0,YES,243.11
20.0,37.0,36.0,experimental,medium,long,14.0,YES,305.1
20.0,92.0,37.0,experimental,low,short,4.0,YES,123.12
20.0,1.0,38.0,experimental,low,short,2.0,YES,98.53999999999999
20.0,98.0,39.0,experimental,low,short,3.0,YES,453.53
20.0,91.0,40.0,experimental,low,short,4.0,YES,236.4
20.0,41.0,41.0,experimental,low,short,4.0,YES,386.46
20.0,51.0,42.0,experimental,low,short,2.0,YES,255.98
20.0,101.0,43.0,experimental,low,medium,8.0,YES,223.64
20.0,26.0,44.0,experimental,low,medium,8.0,YES,157.82
20.0,48.0,45.0,experimental,low,medium,7.0,YES,218.29
20.0,60.0,46.0,experimental,low,medium,7.0,NO,842.21
20.0,70.0,47.0,experimental,low,medium,8.0,YES,436.97
20.0,10.0,48.0,experimental,low,medium,9.0,YES,323.69
20.0,34.0,49.0,experimental,low,long,15.0,YES,140.99
20.0,83.0,50.0,experimental,low,long,12.0,YES,289.75
20.0,86.0,51.0,experimental,low,long,15.0,YES,270.85
20.0,84.0,52.0,experimental,low,long,12.0,YES,130.51
20.0,5.0,53.0,experimental,low,long,13.0,YES,327.02
20.0,66.0,54.0,experimental,low,long,14.0,YES,420.42
20.0,29.0,101.0,filler,,short,3.0,NO,129.4
20.0,18.0,102.0,filler,,short,2.0,NO,114.94
20.0,88.0,103.0,filler,,short,3.0,NO,202.42
20.0,72.0,104.0,filler,,short,3.0,NO,140.82999999999998
20.0,89.0,105.0,filler,,short,4.0,NO,172.22
20.0,82.0,106.0,filler,,short,5.0,NO,230.89
20.0,94.0,107.0,filler,,medium,6.0,NO,220.71
20.0,20.0,108.0,filler,,medium,8.0,NO,195.82
20.0,32.0,109.0,filler,,medium,8.0,NO,247.22
20.0,50.0,110.0,filler,,medium,8.0,NO,207.68
20.0,108.0,111.0,filler,,medium,8.0,NO,272.95
20.0,78.0,112.0,filler,,medium,6.0,NO,303.79
20.0,35.0,113.0,filler,,long,12.0,NO,212.49
20.0,75.0,114.0,filler,,long,12.0,NO,160.17000000000002
20.0,64.0,115.0,filler,,long,15.0,NO,255.89
20.0,100.0,116.0,filler,,long,14.0,NO,173.8
20.0,65.0,117.0,filler,,long,13.0,YES,281.27
20.0,105.0,118.0,filler,,long,11.0,NO,276.78999999999996
20.0,79.0,119.0,filler,,short,3.0,NO,270.77
20.0,59.0,120.0,filler,,short,3.0,NO,125.38
20.0,40.0,121.0,filler,,short,4.0,NO,248.43
20.0,52.0,122.0,filler,,short,4.0,NO,214.92
20.0,107.0,123.0,filler,,short,4.0,NO,544.87
20.0,102.0,124.0,filler,,short,4.0,NO,435.84
20.0,69.0,125.0,filler,,medium,10.0,NO,270.44
20.0,14.0,126.0,filler,,medium,7.0,NO,312.38
20.0,13.0,127.0,filler,,medium,7.0,NO,462.75
20.0,23.0,128.0,filler,,medium,10.0,NO,326.87
20.0,81.0,129.0,filler,,medium,6.0,NO,287.65
20.0,38.0,130.0,filler,,medium,10.0,YES,623.03
20.0,49.0,131.0,filler,,long,12.0,NO,278.82
20.0,57.0,132.0,filler,,long,13.0,NO,315.88
20.0,36.0,133.0,filler,,long,12.0,NO,211.36
20.0,46.0,134.0,filler,,long,15.0,NO,346.09
20.0,71.0,135.0,filler,,long,14.0,NO,801.49
20.0,74.0,136.0,filler,,long,14.0,NO,503.87
20.0,95.0,137.0,filler,,short,3.0,NO,452.42
20.0,11.0,138.0,filler,,short,5.0,NO,134.54000000000002
20.0,28.0,139.0,filler,,short,3.0,NO,260.32
20.0,77.0,140.0,filler,,short,2.0,NO,177.48
20.0,55.0,141.0,filler,,short,3.0,NO,213.97
20.0,22.0,142.0,filler,,short,4.0,NO,454.09
20.0,3.0,143.0,filler,,medium,8.0,NO,214.52
20.0,27.0,144.0,filler,,medium,10.0,NO,285.38
20.0,33.0,145.0,filler,,medium,7.0,NO,330.4
20.0,24.0,146.0,filler,,medium,8.0,NO,325.48
20.0,67.0,147.0,filler,,medium,8.0,NO,270.41999999999996
20.0,4.0,148.0,filler,,medium,9.0,NO,331.06
20.0,16.0,149.0,filler,,long,13.0,NO,236.46
20.0,43.0,150.0,filler,,long,12.0,NO,510.22
20.0,45.0,151.0,filler,,long,15.0,NO,443.21
20.0,12.0,152.0,filler,,long,14.0,NO,348.36
20.0,25.0,153.0,filler,,long,11.0,NO,214.64
20.0,42.0,154.0,filler,,long,15.0,NO,240.14
21.0,36.0,1.0,experimental,high,short,3.0,YES,175.61
21.0,51.0,2.0,experimental,high,short,3.0,YES,142.68
21.0,69.0,3.0,experimental,high,short,5.0,YES,140.89
21.0,93.0,4.0,experimental,high,short,4.0,YES,128.09
21.0,106.0,5.0,experimental,high,short,3.0,YES,132.0
21.0,33.0,6.0,experimental,high,short,4.0,YES,208.91
21.0,14.0,7.0,experimental,high,medium,6.0,YES,136.59
21.0,38.0,8.0,experimental,high,medium,9.0,YES,151.11
21.0,86.0,9.0,experimental,high,medium,6.0,YES,190.03
21.0,102.0,10.0,experimental,high,medium,7.0,YES,159.70999999999998
21.0,31.0,11.0,experimental,high,medium,8.0,YES,187.41
21.0,103.0,12.0,experimental,high,medium,9.0,YES,188.45
21.0,20.0,13.0,experimental,high,long,11.0,YES,236.87
21.0,8.0,14.0,experimental,high,long,13.0,YES,238.65
21.0,68.0,15.0,experimental,high,long,16.0,YES,170.67
21.0,56.0,16.0,experimental,high,long,11.0,YES,195.14
21.0,100.0,17.0,experimental,high,long,14.0,YES,274.11
21.0,99.0,18.0,experimental,high,long,15.0,YES,320.06
21.0,6.0,19.0,experimental,medium,short,3.0,YES,228.27
21.0,4.0,20.0,experimental,medium,short,5.0,YES,207.96
21.0,79.0,21.0,experimental,medium,short,3.0,YES,98.36
21.0,52.0,22.0,experimental,medium,short,5.0,YES,259.98
21.0,10.0,23.0,experimental,medium,short,4.0,YES,146.92000000000002
21.0,91.0,24.0,experimental,medium,short,3.0,YES,291.32
21.0,95.0,25.0,experimental,medium,medium,10.0,YES,233.1
21.0,26.0,26.0,experimental,medium,medium,8.0,YES,599.69
21.0,54.0,27.0,experimental,medium,medium,7.0,YES,207.8
21.0,53.0,28.0,experimental,medium,medium,8.0,YES,289.72
21.0,77.0,29.0,experimental,medium,medium,8.0,YES,255.95
21.0,40.0,30.0,experimental,medium,medium,8.0,YES,184.04
21.0,82.0,31.0,experimental,medium,long,12.0,YES,381.13
21.0,44.0,32.0,experimental,medium,long,15.0,YES,517.81
21.0,29.0,33.0,experimental,medium,long,15.0,YES,236.09
21.0,28.0,34.0,experimental,medium,long,15.0,YES,287.19
21.0,11.0,35.0,experimental,medium,long,14.0,YES,228.29
21.0,92.0,36.0,experimental,medium,long,11.0,YES,310.2
21.0,32.0,37.0,experimental,low,short,4.0,YES,210.01
21.0,35.0,38.0,experimental,low,short,4.0,YES,205.08
21.0,50.0,39.0,experimental,low,short,2.0,YES,293.55
21.0,74.0,40.0,experimental,low,short,4.0,YES,356.18
21.0,96.0,41.0,experimental,low,short,5.0,YES,285.58000000000004
21.0,60.0,42.0,experimental,low,short,5.0,YES,229.76
21.0,65.0,43.0,experimental,low,medium,10.0,YES,402.58
21.0,59.0,44.0,experimental,low,medium,9.0,YES,266.37
21.0,46.0,45.0,experimental,low,medium,10.0,YES,326.0
21.0,84.0,46.0,experimental,low,medium,9.0,YES,271.99
21.0,87.0,47.0,experimental,low,medium,8.0,YES,412.39
21.0,18.0,48.0,experimental,low,medium,9.0,YES,244.8
21.0,55.0,49.0,experimental,low,long,13.0,YES,222.97
21.0,42.0,50.0,experimental,low,long,15.0,YES,149.19
21.0,49.0,51.0,experimental,low,long,13.0,YES,240.27
21.0,48.0,52.0,experimental,low,long,14.0,YES,789.95
21.0,98.0,53.0,experimental,low,long,13.0,YES,524.85
21.0,70.0,54.0,experimental,low,long,15.0,YES,176.52
21.0,94.0,101.0,filler,,short,5.0,NO,121.98
21.0,88.0,102.0,filler,,short,4.0,NO,209.63
21.0,62.0,103.0,filler,,short,3.0,NO,194.71
21.0,2.0,104.0,filler,,short,3.0,NO,187.69
21.0,104.0,105.0,filler,,short,3.0,NO,173.85
21.0,75.0,106.0,filler,,short,3.0,NO,180.5
21.0,58.0,107.0,filler,,medium,7.0,NO,209.26
21.0,34.0,108.0,filler,,medium,6.0,NO,239.09
21.0,78.0,109.0,filler,,medium,8.0,NO,248.89
21.0,64.0,110.0,filler,,medium,7.0,NO,205.82
21.0,25.0,111.0,filler,,medium,8.0,NO,245.09
21.0,63.0,112.0,filler,,medium,10.0,NO,253.81
21.0,101.0,113.0,filler,,long,15.0,NO,251.09
21.0,97.0,114.0,filler,,long,12.0,NO,165.69
21.0,13.0,115.0,filler,,long,12.0,NO,200.16
21.0,71.0,116.0,filler,,long,11.0,NO,176.3
21.0,30.0,117.0,filler,,long,12.0,NO,216.34
21.0,81.0,118.0,filler,,long,11.0,NO,242.04
21.0,9.0,119.0,filler,,short,4.0,NO,131.98000000000002
21.0,17.0,120.0,filler,,short,4.0,NO,134.25
21.0,19.0,121.0,filler,,short,2.0,NO,199.97
21.0,108.0,122.0,filler,,short,5.0,NO,243.92
21.0,76.0,123.0,filler,,short,4.0,NO,273.88
21.0,43.0,124.0,filler,,short,2.0,NO,259.88
21.0,90.0,125.0,filler,,medium,7.0,NO,157.45999999999998
21.0,22.0,126.0,filler,,medium,7.0,NO,177.12
21.0,80.0,127.0,filler,,medium,6.0,NO,179.15
21.0,5.0,128.0,filler,,medium,7.0,NO,216.08
21.0,72.0,129.0,filler,,medium,6.0,NO,244.77
21.0,57.0,130.0,filler,,medium,7.0,NO,359.48
21.0,45.0,131.0,filler,,long,14.0,NO,174.05
21.0,41.0,132.0,filler,,long,14.0,NO,198.92
21.0,7.0,133.0,filler,,long,15.0,NO,594.54
21.0,27.0,134.0,filler,,long,12.0,NO,176.12
21.0,15.0,135.0,filler,,long,15.0,NO,202.09
21.0,83.0,136.0,filler,,long,14.0,YES,264.97
21.0,66.0,137.0,filler,,short,3.0,NO,309.6
21.0,1.0,138.0,filler,,short,3.0,NO,321.08
21.0,16.0,139.0,filler,,short,5.0,NO,172.85
21.0,61.0,140.0,filler,,short,3.0,NO,157.98000000000002
21.0,37.0,141.0,filler,,short,3.0,NO,852.45
21.0,23.0,142.0,filler,,short,4.0,NO,222.24
21.0,89.0,143.0,filler,,medium,9.0,NO,263.2
21.0,39.0,144.0,filler,,medium,7.0,NO,269.09000000000003
21.0,21.0,145.0,filler,,medium,8.0,NO,93.62
21.0,105.0,146.0,filler,,medium,10.0,NO,351.15
21.0,73.0,147.0,filler,,medium,8.0,NO,246.64
21.0,24.0,148.0,filler,,medium,7.0,NO,172.93
21.0,107.0,149.0,filler,,long,13.0,NO,330.48
21.0,3.0,150.0,filler,,long,14.0,NO,90.44
